task,seed,method,normalized_HV,shape_error,force_MAPE
fast-response actuator,19,AS-SMEA,0.8379306483510058,0.09969952846970494,0.13963134059119922
fast-response actuator,20,AS-SMEA,0.8203829227369798,0.08720558784578956,0.15802782826692602
manufacturing-tolerance shift,1,Frank-WT MF-PIRN,0.8950010929658655,0.05549969867804343,0.061251032369223746
manufacturing-tolerance shift,2,Frank-WT MF-PIRN,0.9014709148412845,0.050552209211515604,0.07968868761313452
manufacturing-tolerance shift,3,Frank-WT MF-PIRN,0.887991143715665,0.047465672441717253,0.07694508039959227
manufacturing-tolerance shift,4,Frank-WT MF-PIRN,0.9041852188664169,0.05265425652103043,0.08046556287718265
manufacturing-tolerance shift,5,Frank-WT MF-PIRN,0.8940742263549004,0.053775374087655564,0.06275390241369225
manufacturing-tolerance shift,6,Frank-WT MF-PIRN,0.8996908342605342,0.05126030333716145,0.07502319454933586
manufacturing-tolerance shift,7,Frank-WT MF-PIRN,0.894500624046693,0.05409565488907604,0.06419059191363259
manufacturing-tolerance shift,8,Frank-WT MF-PIRN,0.8912413033143924,0.051565629158398844,0.07881771944331906
manufacturing-tolerance shift,9,Frank-WT MF-PIRN,0.8918013137324808,0.04898549229470761,0.08706236169771395
manufacturing-tolerance shift,10,Frank-WT MF-PIRN,0.877326429142737,0.05510379139800016,0.07433189138048212
manufacturing-tolerance shift,11,Frank-WT MF-PIRN,0.8977781911049706,0.06062288279077191,0.0785341658334708
manufacturing-tolerance shift,12,Frank-WT MF-PIRN,0.8923539997521672,0.05515082583114271,0.08431670620915241
manufacturing-tolerance shift,13,Frank-WT MF-PIRN,0.8974889015336307,0.05113464846554511,0.08072844509008992
manufacturing-tolerance shift,14,Frank-WT MF-PIRN,0.902995139382689,0.04953734335183331,0.07605868408678922
manufacturing-tolerance shift,15,Frank-WT MF-PIRN,0.8863042895551411,0.05452531063280722,0.06003991831111667
manufacturing-tolerance shift,16,Frank-WT MF-PIRN,0.9159507216626323,0.04633163941624375,0.08622518560692964
manufacturing-tolerance shift,17,Frank-WT MF-PIRN,0.9093152500784616,0.0452644412386606,0.07881986122627072
manufacturing-tolerance shift,18,Frank-WT MF-PIRN,0.9110885677940365,0.049366253829905456,0.07291159145706846
manufacturing-tolerance shift,19,Frank-WT MF-PIRN,0.9071973923112241,0.04866691918723252,0.060953620042282455
manufacturing-tolerance shift,20,Frank-WT MF-PIRN,0.8873310320829046,0.05834565306937641,0.08429910392064356
manufacturing-tolerance shift,1,MF-HVKG,0.9021275113504676,0.05504360101288151,0.10772456499351041
manufacturing-tolerance shift,2,MF-HVKG,0.9032780488716147,0.05201784440907702,0.09120647628809526
manufacturing-tolerance shift,3,MF-HVKG,0.8874070747279988,0.06139970304897525,0.07573150676550242
manufacturing-tolerance shift,4,MF-HVKG,0.8878674194989706,0.0582334194534611,0.09439271128902985
manufacturing-tolerance shift,5,MF-HVKG,0.8953057534304325,0.0597043048284068,0.10867131444507697
manufacturing-tolerance shift,6,MF-HVKG,0.8668421382869247,0.05047603924727849,0.10156791295657744
manufacturing-tolerance shift,7,MF-HVKG,0.8767386577427351,0.06775229686656929,0.09001231506898245
manufacturing-tolerance shift,8,MF-HVKG,0.8856485551406104,0.06444614261117161,0.08047492191613552
manufacturing-tolerance shift,9,MF-HVKG,0.877001211919192,0.06003974879195885,0.08235550294168187
manufacturing-tolerance shift,10,MF-HVKG,0.8847900166953475,0.04996450787613155,0.07849939231518112
manufacturing-tolerance shift,11,MF-HVKG,0.8787005314430046,0.06584786479023087,0.08594651806686439
manufacturing-tolerance shift,12,MF-HVKG,0.9057804176208293,0.05544687562413635,0.09048262446724041
manufacturing-tolerance shift,13,MF-HVKG,0.8850429547778657,0.06808299037804512,0.09085350686623554
manufacturing-tolerance shift,14,MF-HVKG,0.8787981997482734,0.07508265631959354,0.06952214768275178
manufacturing-tolerance shift,15,MF-HVKG,0.8741779691037094,0.05841477391253843,0.07654290725012747
manufacturing-tolerance shift,16,MF-HVKG,0.8905944872625511,0.06980181788455943,0.10168176277121303
manufacturing-tolerance shift,17,MF-HVKG,0.8927295873567986,0.06602354510342617,0.0727450392972935
manufacturing-tolerance shift,18,MF-HVKG,0.8978833849678197,0.06524085513896936,0.09632004247592786
manufacturing-tolerance shift,19,MF-HVKG,0.8813296825725514,0.06618322716982367,0.0936426248442072
manufacturing-tolerance shift,20,MF-HVKG,0.8905102072374831,0.05230878380813835,0.09090165813652591
manufacturing-tolerance shift,1,qLogNEHVI,0.86335403735689,0.07038249703152315,0.11389817500913349
manufacturing-tolerance shift,2,qLogNEHVI,0.87017795942148,0.07384453899726727,0.11783801559321506
manufacturing-tolerance shift,3,qLogNEHVI,0.885528069353811,0.06279699570631314,0.0961230806074085
manufacturing-tolerance shift,4,qLogNEHVI,0.882316428799522,0.0679679930701274,0.09467561266932033
manufacturing-tolerance shift,5,qLogNEHVI,0.8733061412610271,0.07870102256018406,0.10463961801151503
manufacturing-tolerance shift,6,qLogNEHVI,0.8862984483000671,0.06848971236913476,0.11437699757059384
manufacturing-tolerance shift,7,qLogNEHVI,0.887732229256077,0.06545517938549597,0.10828234674993861
manufacturing-tolerance shift,8,qLogNEHVI,0.8688120491944834,0.06351457385106547,0.10393422483305857
manufacturing-tolerance shift,9,qLogNEHVI,0.8559085370051107,0.07696470783960949,0.09812660563759532
manufacturing-tolerance shift,10,qLogNEHVI,0.8625002110558578,0.06020350343562876,0.1130540991231497
manufacturing-tolerance shift,11,qLogNEHVI,0.8881167881808268,0.06567755586352939,0.10515370443392502
manufacturing-tolerance shift,12,qLogNEHVI,0.8676259425313994,0.07539402562187841,0.09758727991664952
manufacturing-tolerance shift,13,qLogNEHVI,0.8740483866674591,0.07122677912460602,0.07773563298902547
manufacturing-tolerance shift,14,qLogNEHVI,0.9008599570228576,0.07344587124926567,0.11370969132396708
manufacturing-tolerance shift,15,qLogNEHVI,0.8646951125182688,0.06136718199953524,0.11313394146236158
manufacturing-tolerance shift,16,qLogNEHVI,0.8933485769381176,0.06710989407143514,0.10209727503670983
manufacturing-tolerance shift,17,qLogNEHVI,0.8725843275542301,0.057727206524676646,0.10085278016589774
manufacturing-tolerance shift,18,qLogNEHVI,0.8768539079069122,0.06636144565286128,0.09944836547184929
manufacturing-tolerance shift,19,qLogNEHVI,0.892872111109534,0.07079378589076317,0.11620629442574129
manufacturing-tolerance shift,20,qLogNEHVI,0.8725433392823095,0.06935818695927143,0.10377158629974936
manufacturing-tolerance shift,1,MOMF,0.872537393036739,0.08261894995260537,0.1107466273405919
manufacturing-tolerance shift,2,MOMF,0.8674971930057918,0.07487804040474341,0.12425070173529268
manufacturing-tolerance shift,3,MOMF,0.8595756464349698,0.07197870762848063,0.13029084917514874
manufacturing-tolerance shift,4,MOMF,0.8807513765309608,0.07169735959165546,0.12488531807235184
manufacturing-tolerance shift,5,MOMF,0.8637923758071979,0.08304749403775148,0.10989823892759452
manufacturing-tolerance shift,6,MOMF,0.8809714478391114,0.07510398171042808,0.0933890780330577
manufacturing-tolerance shift,7,MOMF,0.8719579417947698,0.07757415049168316,0.11669035781986528
manufacturing-tolerance shift,8,MOMF,0.8603726802850317,0.08402782888942578,0.12049096698374615
manufacturing-tolerance shift,9,MOMF,0.8684015099190842,0.07960487169424321,0.10435946760936939
manufacturing-tolerance shift,10,MOMF,0.8652644044167797,0.07299801541540603,0.11237007439016694
manufacturing-tolerance shift,11,MOMF,0.8739171551488,0.07498129120754882,0.10942157718370409
manufacturing-tolerance shift,12,MOMF,0.8627550578358913,0.07200896916346751,0.12685195151868722
manufacturing-tolerance shift,13,MOMF,0.8676765966375127,0.08079815416278706,0.10773663731304005
manufacturing-tolerance shift,14,MOMF,0.8767016565999664,0.08804679043651077,0.11963727403368975
manufacturing-tolerance shift,15,MOMF,0.878711922131258,0.07857479617759999,0.11823433820610722
manufacturing-tolerance shift,16,MOMF,0.8539136066705224,0.0764034160259493,0.11912747232900495
manufacturing-tolerance shift,17,MOMF,0.8570337981696188,0.06970786144935527,0.11168556386480172
manufacturing-tolerance shift,18,MOMF,0.8700105179861496,0.08360374904351377,0.13013733225401428
manufacturing-tolerance shift,19,MOMF,0.8655262403931647,0.0649932349906047,0.11226292967341645
manufacturing-tolerance shift,20,MOMF,0.8711741257150228,0.0854310115043987,0.12245742130620896
manufacturing-tolerance shift,1,PHSEA,0.8467419241409597,0.07523712363789033,0.12378381361279857
manufacturing-tolerance shift,2,PHSEA,0.8449414780108476,0.07169127663755852,0.129579802172129
manufacturing-tolerance shift,3,PHSEA,0.8489326912593372,0.0873980966242269,0.1448355461151682
manufacturing-tolerance shift,4,PHSEA,0.8271278492273794,0.0730577989470187,0.11619011692071501
manufacturing-tolerance shift,5,PHSEA,0.8512149087018157,0.08119821317107008,0.15118491389928426
manufacturing-tolerance shift,6,PHSEA,0.8627078767208616,0.07484279169859026,0.1366735092033152
manufacturing-tolerance shift,7,PHSEA,0.8370170490640504,0.07952479161567144,0.13284584487647338
manufacturing-tolerance shift,8,PHSEA,0.8426356360625687,0.0778328135060808,0.13854305816962423
manufacturing-tolerance shift,9,PHSEA,0.8611402977784619,0.08894952799233347,0.1332827483765179
manufacturing-tolerance shift,10,PHSEA,0.8566151604757576,0.07672535330319555,0.1370396173000558
manufacturing-tolerance shift,11,PHSEA,0.8601802318341658,0.09000627806583823,0.14026478598146183
manufacturing-tolerance shift,12,PHSEA,0.869882135452915,0.08444170162213492,0.12862110231960996
manufacturing-tolerance shift,13,PHSEA,0.8690955109451993,0.08659701062221913,0.12430501647908083
manufacturing-tolerance shift,14,PHSEA,0.8429795008027394,0.08438427437576458,0.12640780550067654
manufacturing-tolerance shift,15,PHSEA,0.8474884388577207,0.07288183224956511,0.11503133848705738
manufacturing-tolerance shift,16,PHSEA,0.8645582114603982,0.08883998709677558,0.13591509425627435
manufacturing-tolerance shift,17,PHSEA,0.8784410174682611,0.07888470823578693,0.13468412531465881
manufacturing-tolerance shift,18,PHSEA,0.8557043802302612,0.09207156927289484,0.13778362224277785
manufacturing-tolerance shift,19,PHSEA,0.8591283175411678,0.08878162595998308,0.13945339893659658
manufacturing-tolerance shift,20,PHSEA,0.8613900596700613,0.09485526317120913,0.13515143167077187
manufacturing-tolerance shift,1,MSAEA-DM,0.8458237970592928,0.09267744776297969,0.13071675462318091
manufacturing-tolerance shift,2,MSAEA-DM,0.8276003152460677,0.08317151748420629,0.13798993299979834
manufacturing-tolerance shift,3,MSAEA-DM,0.8058545639928936,0.09268315827914653,0.1445682709236753
manufacturing-tolerance shift,4,MSAEA-DM,0.8444513046112311,0.0883223091414184,0.13700154731678044
manufacturing-tolerance shift,5,MSAEA-DM,0.8640628498738943,0.0965415641105767,0.13022579728419717
manufacturing-tolerance shift,6,MSAEA-DM,0.8435631609999145,0.09332598838116114,0.1437554242160417
manufacturing-tolerance shift,7,MSAEA-DM,0.8707016279701563,0.09840835948896735,0.1511318086141736
manufacturing-tolerance shift,8,MSAEA-DM,0.8446132901821246,0.08615767222104397,0.13052286226891668
manufacturing-tolerance shift,9,MSAEA-DM,0.8598777749767808,0.08622049554742953,0.12851907707874063
manufacturing-tolerance shift,10,MSAEA-DM,0.8361084462228563,0.09305122723775971,0.1262943659332239
manufacturing-tolerance shift,11,MSAEA-DM,0.8320427817226815,0.09147993431408775,0.1464254642438089
manufacturing-tolerance shift,12,MSAEA-DM,0.8420663433110376,0.0847195100787641,0.14446946334261287
manufacturing-tolerance shift,13,MSAEA-DM,0.8661283151560422,0.10382617401594597,0.1640014328115439
manufacturing-tolerance shift,14,MSAEA-DM,0.8467550218088158,0.09147098409734913,0.14434739652838907
manufacturing-tolerance shift,15,MSAEA-DM,0.8289277154085853,0.08465966360183669,0.148232434311645
manufacturing-tolerance shift,16,MSAEA-DM,0.8344426885068217,0.07860504123506931,0.13252873974817433
manufacturing-tolerance shift,17,MSAEA-DM,0.856390311164163,0.08775408724412102,0.13172404296047097
manufacturing-tolerance shift,18,MSAEA-DM,0.8540975859210734,0.09962897655058346,0.14043676401331645
manufacturing-tolerance shift,19,MSAEA-DM,0.8574716048654488,0.08626673607295383,0.1596525086020891
manufacturing-tolerance shift,20,MSAEA-DM,0.8516071428086165,0.1003950540705603,0.13914028070053946
manufacturing-tolerance shift,1,AS-SMEA,0.841678409608897,0.09671515938741634,0.16998179356405863
manufacturing-tolerance shift,2,AS-SMEA,0.8407079694368946,0.10052505384576627,0.14480948540462718
manufacturing-tolerance shift,3,AS-SMEA,0.8473996261672219,0.09777837074417875,0.15076846180335624
manufacturing-tolerance shift,4,AS-SMEA,0.8324841244797849,0.08974405957026918,0.18171468783401176
manufacturing-tolerance shift,5,AS-SMEA,0.8580339932986873,0.10748847017152861,0.14641640306392958
manufacturing-tolerance shift,6,AS-SMEA,0.8458747732336824,0.10112846618010067,0.16414749827551084
manufacturing-tolerance shift,7,AS-SMEA,0.8369327492063011,0.09653147707815524,0.14567103682039606
manufacturing-tolerance shift,8,AS-SMEA,0.836678534857853,0.10127037542368711,0.1639279593608802
manufacturing-tolerance shift,9,AS-SMEA,0.8156290745823173,0.1116378294685311,0.15986008619444664
manufacturing-tolerance shift,10,AS-SMEA,0.8506349241181113,0.09109309788509164,0.16539843332688953
manufacturing-tolerance shift,11,AS-SMEA,0.847320275569273,0.09518245311667212,0.1622652667056978
manufacturing-tolerance shift,12,AS-SMEA,0.8380292038548464,0.10127388390835315,0.17597374274429944
manufacturing-tolerance shift,13,AS-SMEA,0.8432158666505404,0.08898349019963393,0.1381059889647346
manufacturing-tolerance shift,14,AS-SMEA,0.8295271086906699,0.08764315495211415,0.14863834917188434
manufacturing-tolerance shift,15,AS-SMEA,0.8519056854072808,0.10832305693310527,0.15999468677465778
manufacturing-tolerance shift,16,AS-SMEA,0.8368324967173143,0.10210013594279461,0.1514256663007552
manufacturing-tolerance shift,17,AS-SMEA,0.847822598207918,0.1195465153023955,0.15346900599574528
manufacturing-tolerance shift,18,AS-SMEA,0.8406251531566873,0.0762860202150582,0.16731799633560293
manufacturing-tolerance shift,19,AS-SMEA,0.8332711536692421,0.08669831547366764,0.15616786693823972
manufacturing-tolerance shift,20,AS-SMEA,0.8458511830614985,0.1066986831643185,0.17463929138843054
